"Date","Price","Open","High","Low","Vol.","Change %"
"09/06/2020","1.509","1.538","1.567","1.364","20.94M","-2.26%"
"08/30/2020","1.544","1.520","1.619","1.480","32.48M","1.14%"
"08/23/2020","1.526","1.665","1.700","1.486","42.48M","-10.54%"
"08/16/2020","1.706","1.927","2.031","1.677","59.78M","-2.65%"
"08/09/2020","1.752","1.602","1.886","1.544","89.94M","10.62%"
"08/02/2020","1.584","1.631","1.654","1.567","21.36M","0.00%"
"07/26/2020","1.584","1.613","1.665","1.509","49.60M","0.74%"
"07/19/2020","1.573","1.451","1.642","1.329","65.80M","9.72%"
"07/12/2020","1.433","1.538","1.758","1.369","83.55M","-4.26%"
"07/05/2020","1.497","1.822","1.996","1.457","90.39M","-9.79%"
"06/28/2020","1.660","1.271","1.660","1.230","18.65M","39.85%"
"06/21/2020","1.187","0.934","1.219","0.899","48.26M","29.02%"
"06/14/2020","0.920","0.832","0.991","0.800","29.13M","8.41%"
"06/07/2020","0.848","0.841","0.926","0.814","30.27M","4.28%"
"05/31/2020","0.814","0.778","0.824","0.749","12.88M","6.62%"
"05/17/2020","0.763","0.749","0.806","0.738","9.19M","1.94%"
"05/10/2020","0.749","0.834","0.841","0.727","14.38M","-8.19%"
"05/03/2020","0.815","0.899","0.946","0.795","25.64M","-14.01%"
"04/26/2020","0.948","0.801","0.960","0.760","32.40M","30.20%"
"04/19/2020","0.728","0.679","0.746","0.670","14.69M","5.02%"
"04/12/2020","0.693","0.669","0.725","0.659","20.78M","2.75%"
"04/05/2020","0.675","0.644","0.702","0.612","22.02M","3.56%"
"03/29/2020","0.652","0.553","0.678","0.540","32.15M","17.47%"
"03/22/2020","0.555","0.522","0.565","0.494","22.08M","8.76%"
"03/15/2020","0.510","0.724","0.725","0.473","22.06M","-33.31%"
"03/08/2020","0.765","0.905","0.941","0.733","18.81M","-20.55%"
"03/01/2020","0.963","1.010","1.045","0.889","21.46M","-11.28%"
"02/23/2020","1.085","1.219","1.242","1.062","39.45M","-7.88%"
"02/16/2020","1.178","1.190","1.190","1.062","38.97M","-0.49%"
"02/09/2020","1.184","1.253","1.277","1.172","27.24M","-5.99%"
"02/02/2020","1.259","1.271","1.369","1.236","52.17M","-1.36%"
"01/26/2020","1.277","1.207","1.311","1.166","35.05M","8.91%"
"01/19/2020","1.172","1.207","1.213","1.108","13.54M","-2.88%"
"01/12/2020","1.207","1.253","1.306","1.190","13.56M","-0.95%"
"01/05/2020","1.219","1.277","1.277","1.091","12.33M","-7.89%"
"12/29/2019","1.323","1.398","1.404","1.288","3.53M","-5.00%"
"12/22/2019","1.393","1.393","1.422","1.375","1.74M","-1.23%"
"12/15/2019","1.410","1.393","1.445","1.381","2.78M","1.25%"
"12/08/2019","1.393","1.404","1.462","1.381","2.91M","-1.64%"
"12/01/2019","1.416","1.497","1.497","1.335","3.61M","-2.79%"
"11/24/2019","1.457","1.480","1.549","1.404","5.22M","-2.71%"
"11/17/2019","1.497","1.596","1.596","1.480","3.67M","-4.80%"
"11/10/2019","1.573","1.625","1.648","1.567","4.50M","-3.21%"
"11/03/2019","1.625","1.532","1.671","1.532","14.82M","6.87%"
"10/27/2019","1.520","1.486","1.567","1.486","6.45M","1.95%"
"10/20/2019","1.491","1.584","1.596","1.410","3.79M","-5.17%"
"10/13/2019","1.573","1.683","1.723","1.555","7.33M","-3.56%"
"10/06/2019","1.631","1.718","1.735","1.573","7.30M","2.18%"
"09/29/2019","1.596","1.503","1.648","1.451","9.93M","12.70%"
"09/22/2019","1.416","1.567","1.567","1.248","9.71M","-12.86%"
"09/15/2019","1.625","1.747","1.764","1.578","4.86M","-6.35%"
"09/08/2019","1.735","1.712","1.747","1.700","4.67M","0.99%"
"09/01/2019","1.718","1.764","1.799","1.671","12.12M","0.00%"
"08/25/2019","1.718","1.816","1.822","1.677","7.66M","-3.54%"
"08/18/2019","1.781","1.758","1.839","1.718","13.18M","4.03%"
"08/11/2019","1.712","1.723","1.776","1.683","4.28M","4.26%"
"08/04/2019","1.642","1.555","1.677","1.520","8.30M","6.76%"
"07/28/2019","1.538","1.677","1.683","1.497","4.92M","-6.67%"
"07/21/2019","1.648","1.700","1.723","1.631","3.55M","-3.74%"
"07/14/2019","1.712","1.723","1.764","1.602","6.80M","-0.35%"
"07/07/2019","1.718","1.805","1.857","1.642","6.39M","-5.71%"
"06/30/2019","1.822","1.909","1.909","1.787","4.49M","-3.70%"
"06/23/2019","1.892","1.903","1.915","1.810","5.02M","-0.32%"
"06/16/2019","1.898","1.927","2.008","1.857","12.68M","-2.06%"
"06/09/2019","1.938","1.932","2.002","1.909","12.15M","2.43%"
"06/02/2019","1.892","1.886","1.915","1.834","2.87M","-0.89%"
"05/26/2019","1.909","1.828","2.025","1.828","12.03M","5.47%"
"05/19/2019","1.810","1.863","1.863","1.694","12.24M","-3.42%"
"05/12/2019","1.874","2.089","2.147","1.822","11.49M","-5.83%"
"05/05/2019","1.990","2.611","2.617","1.938","9.50M","-23.96%"
"04/28/2019","2.617","2.588","2.669","2.582","1.45M","-0.46%"
"04/21/2019","2.629","2.698","2.704","2.611","4.48M","-2.77%"
"04/14/2019","2.704","2.901","2.919","2.658","12.38M","-6.05%"
"04/07/2019","2.878","2.867","2.983","2.849","11.88M","0.59%"
"03/31/2019","2.861","2.907","2.925","2.814","6.17M","-0.80%"
"03/24/2019","2.884","3.023","3.041","2.809","8.58M","-1.97%"
"03/17/2019","2.942","3.099","3.110","2.872","9.71M","-4.70%"
"03/10/2019","3.087","3.134","3.197","3.064","14.30M","0.00%"
"03/03/2019","3.087","3.192","3.226","3.023","12.45M","-3.62%"
