"Date","Price","Open","High","Low","Vol.","Change %"
"11/18/2018","5.32","5.01","5.39","5.00","36.23K","0.95%"
"11/11/2018","5.27","5.08","5.12","5.00","10.52K","0.00%"
"11/04/2018","5.27","5.00","5.29","4.90","28.61K","5.40%"
"10/28/2018","5.00","5.00","5.01","5.00","89.45K","0.81%"
"10/21/2018","4.96","5.10","5.10","4.80","76.59K","-1.78%"
"10/14/2018","5.05","4.90","5.10","4.90","21.73K","2.85%"
"10/07/2018","4.91","5.00","5.00","4.65","58.00K","-2.00%"
"09/30/2018","5.01","5.26","5.26","5.00","306.20K","-4.93%"
"09/23/2018","5.27","4.99","5.50","4.99","21.26K","5.19%"
"09/16/2018","5.01","5.65","5.65","4.99","56.04K","-14.21%"
"09/09/2018","5.84","5.80","6.00","5.61","42.63K","-0.68%"
"09/02/2018","5.88","5.81","6.00","5.80","27.21K","0.34%"
"08/26/2018","5.86","5.62","5.99","5.62","35.52K","2.45%"
"08/19/2018","5.72","5.89","5.95","5.89","2.33K","0.00%"
